'Trial'	'Answer'	'Accuracy'	'reactionTime'	'Time'	'EventName'
36	'right'	1	0.529459300000000	316.106485700000	'36.L2j.jpg_Answer'
37	NaN	NaN	NaN	316.123201600000	'FixationCrossStart'
37	NaN	NaN	NaN	316.923786100000	'FixationCrossEnd'
37	'right'	1	2.33728430000000	319.293482000000	'37.L7c.jpg_Answer'
38	NaN	NaN	NaN	319.310266500000	'FixationCrossStart'
38	NaN	NaN	NaN	320.110826600000	'FixationCrossEnd'
38	'right'	1	0.406252600000000	320.544910100000	'38.L5d.jpg_Answer'
39	NaN	NaN	NaN	320.561609700000	'FixationCrossStart'
39	NaN	NaN	NaN	321.362147000000	'FixationCrossEnd'
39	'left'	1	0.682887700000000	322.080282700000	'39.Rf.jpg_Answer'
40	NaN	NaN	NaN	322.096855300000	'FixationCrossStart'
40	NaN	NaN	NaN	322.897488100000	'FixationCrossEnd'
40	'right'	1	1.23567810000000	324.165747300000	'40.L3k.jpg_Answer'
41	NaN	NaN	NaN	324.182442300000	'FixationCrossStart'
41	NaN	NaN	NaN	324.982988500000	'FixationCrossEnd'
41	'left'	1	0.814092400000000	325.817675500000	'41.Rk.jpg_Answer'
42	NaN	NaN	NaN	325.834533700000	'FixationCrossStart'
42	NaN	NaN	NaN	326.635194300000	'FixationCrossEnd'
42	'right'	1	0.666126400000000	327.336094800000	'42.L2k.jpg_Answer'
43	NaN	NaN	NaN	327.352919800000	'FixationCrossStart'
43	NaN	NaN	NaN	328.153534200000	'FixationCrossEnd'
43	'left'	1	0.651688500000000	328.837817900000	'43.Rg.jpg_Answer'
44	NaN	NaN	NaN	328.854520400000	'FixationCrossStart'
44	NaN	NaN	NaN	329.655082400000	'FixationCrossEnd'
44	'right'	1	0.502078700000000	330.189452000000	'44.L2h.jpg_Answer'
45	NaN	NaN	NaN	330.206310700000	'FixationCrossStart'
45	NaN	NaN	NaN	331.006899600000	'FixationCrossEnd'
45	'right'	1	0.558464000000000	331.590987400000	'45.L4b.jpg_Answer'
46	NaN	NaN	NaN	331.607672600000	'FixationCrossStart'
46	NaN	NaN	NaN	332.408219500000	'FixationCrossEnd'
46	'left'	1	1.02078600000000	333.459799200000	'46.Rh.jpg_Answer'
47	NaN	NaN	NaN	333.476511300000	'FixationCrossStart'
47	NaN	NaN	NaN	334.277050000000	'FixationCrossEnd'
47	'left'	1	1.07989140000000	335.378672500000	'47.Re.jpg_Answer'
48	NaN	NaN	NaN	335.395400600000	'FixationCrossStart'
48	NaN	NaN	NaN	336.195959600000	'FixationCrossEnd'
48	'right'	1	0.505077300000000	336.730210800000	'48.L4c.jpg_Answer'
49	NaN	NaN	NaN	336.746953800000	'FixationCrossStart'
49	NaN	NaN	NaN	337.547598400000	'FixationCrossEnd'
49	'right'	1	0.561624900000000	338.131852400000	'49.L7d.jpg_Answer'
50	NaN	NaN	NaN	338.148548900000	'FixationCrossStart'
