Frecuencia,Orientation,Categoria,tecla,FrecuenciaEspacial,Orden,Training.thisRepN,Training.thisTrialN,Training.thisN,Training.thisIndex,Test.thisRepN,Test.thisTrialN,Test.thisN,Test.thisIndex,Instrucciones1.started,Instrucciones1.stopped,key_resp_3.keys,key_resp_3.started,key_resp_3.stopped,Instrucciones2.started,Instrucciones2.stopped,key_resp_4.keys,key_resp_4.started,key_resp_4.stopped,Instrucciones3.started,Instrucciones3.stopped,key_resp_5.keys,key_resp_5.started,key_resp_5.stopped,instrucciones4.started,instrucciones4.stopped,key_resp_6.keys,key_resp_6.started,key_resp_6.stopped,Instrucciones5.started,Instrucciones5.stopped,key_resp_7.keys,key_resp_7.started,key_resp_7.stopped,KeyRespPrueba.keys,KeyRespPrueba.corr,KeyRespPrueba.rt,KeyRespPrueba.started,KeyRespPrueba.stopped,GratingPrueba.started,GratingPrueba.stopped,FeedbackPrueb.started,FeedbackPrueb.stopped,ComienzoTexto.started,ComienzoTexto.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,grating2.started,grating2.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.started,key_resp.stopped,feedback_2.started,feedback_2.stopped,Gracias.started,Gracias.stopped,image.started,image.stopped,participant,session,date,expName,psychopyVersion,frameRate,
6.90234581194862,119.515305309963,F,right,0.0345117290597431,49,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.9388669,None,right,1,0.520035900000039,203.03882820000013,None,203.58903120000014,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.97482282425021,121.994937831578,F,right,0.03487411412125105,50,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.67262840000012,None,right,1,1.0508867000000919,204.7726130000001,None,205.85645990000012,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.91268726289996,125.954656637743,F,right,0.0345634363144998,51,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.94014890000017,None,right,1,0.6868596000001617,207.04020930000001,None,207.7569536000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.99184813482006,123.00963086321,E,left,0.0299592406741003,52,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.84059430000002,None,left,1,0.6423260999999911,208.94076730000006,None,209.60750230000008,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.77172637679455,127.677354138101,E,left,0.028858631883972752,53,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.69115060000013,None,left,1,1.7131385000000137,210.79114950000007,None,212.5251591000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.81687525787871,120.965118659011,E,left,0.02908437628939355,54,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.60888130000012,None,left,1,1.3139785999999276,213.70863550000013,None,215.0425927000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.6722371491463,125.794801607246,F,right,0.0333611857457315,55,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.12625070000013,None,right,1,0.7644529000001512,216.22637720000012,None,217.00998470000013,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.10024624735304,130.947377281703,E,left,0.030501231236765198,56,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0936389000001,None,left,1,0.7251076000000012,218.1938215,None,218.94358060000013,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.83118688971373,123.385744243575,F,right,0.03415593444856865,57,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.02751950000015,None,right,1,2.119532199999867,220.12765349999995,None,222.27822820000006,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.8368319370317,125.549645514443,E,left,0.0291841596851585,58,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.36199639999995,None,left,1,0.80110609999997,223.46178940000004,None,224.29541970000014,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.95100882503604,127.432257063602,E,left,0.0297550441251802,59,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.37925940000014,None,left,1,0.7035576999999194,225.4792774,None,226.2128090000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.98250552316154,127.92025992781,E,left,0.029912527615807698,60,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227.29655390000016,None,left,1,0.7708537999999407,227.39650690000008,None,228.19659520000005,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.47093029057188,130.277049532513,F,right,0.0323546514528594,61,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.28044850000015,None,left,0,2.2108883000000787,229.37991839999995,None,231.61464680000017,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.92590084284648,129.044650259268,E,left,0.0296295042142324,62,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.69840590000013,None,left,1,0.864071800000147,232.79845850000015,None,233.68225389999998,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.83891159438045,125.532370569108,F,right,0.034194557971902254,63,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.76582970000004,None,right,1,0.6135082999999213,234.86587250000002,None,235.49958660000016,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
7.02484224758622,125.928257615561,F,right,0.0351242112379311,64,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.58325170000012,None,right,1,0.4762677999999596,236.6831952,None,237.1832018,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.7211608488032,125.80287459089,E,left,0.028605804244016,65,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.26675130000012,None,left,1,0.6076338999998825,238.3669483000001,None,239.0002425,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.73415485600811,122.846303018576,F,right,0.03367077428004055,66,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0842477000001,None,right,1,1.8230171000000155,240.18410519999998,None,242.03469289999998,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.9512019778111,124.498524996137,F,right,0.0347560098890555,67,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.11839910000003,None,right,1,0.5653516999998374,243.21808069999997,None,243.8019088000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.92531715916932,128.309224105459,F,right,0.0346265857958466,68,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.88546199999996,None,right,1,0.47663889999989806,244.9858491,None,245.48588530000006,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.95605583737357,124.65090693016,E,left,0.029780279186867847,69,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246.56933709999998,None,left,1,0.6174380999998448,246.67063930000018,None,247.31947170000012,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.39964358711914,123.888931611966,F,right,0.0319982179355957,70,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.40332920000014,None,right,1,0.9117043000001104,248.50331219999998,None,249.4370305,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.79614382213373,128.195309932533,F,right,0.03398071911066865,71,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.52063640000006,None,right,1,0.473987999999963,250.62095040000008,None,251.1209222,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.8727902801655,122.569326878337,E,left,0.0293639514008275,72,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.20440170000006,None,left,1,0.5585905000000366,252.30455470000015,None,252.8884564,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.91217159505499,126.198046923528,F,right,0.03456085797527495,73,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.97139260000017,None,right,1,1.2552012000001014,254.07152340000016,None,255.35518449999995,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.00740511029368,128.508014703594,E,left,0.0300370255514684,74,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.43875550000007,None,left,1,1.3640867999999955,256.53886209999996,None,257.9227347000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.64834452440136,125.767035799312,F,right,0.0332417226220068,75,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.0063268000001,None,right,1,0.852452699999958,259.10625240000013,None,259.9900126,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.06922945023306,129.213994206218,E,left,0.030346147251165297,76,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261.0737279,None,left,1,0.5697715999999673,261.1736396000001,None,261.77380059999996,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.69940944874616,124.102970980877,F,right,0.0334970472437308,77,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.8575430000001,None,right,1,0.6254741999998714,262.9574609000001,None,263.60822540000004,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.82954088763419,122.046614678865,F,right,0.03414770443817095,78,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.69177650000006,None,right,1,0.887355800000023,264.79171480000014,None,265.70864860000006,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
6.05371773833515,123.632055109417,E,left,0.03026858869167575,79,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.79235730000005,None,right,0,0.8023562999999285,266.8926272000001,None,267.72617360000004,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
5.91829071551083,119.511652627613,E,left,0.02959145357755415,80,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.80954610000003,None,right,0,0.5769860999998855,268.9095562,None,269.5112908000001,None,,,,,GonzaPerezDic,001,2022-12-06_13h49.35.100,PruebaGabor2,2022.1.3,59.97853967852584,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.0938999,None,271.0938999,None,,,,,,,
